County,Docket_Number,Offense_Tracking_Number,Filing_Date,Offense_Sequence_Number,Statute_Title,Statute_Section,Statute_SubSection,Offense_Description,Offense_Grade,Offense_Disposition,Offense_Disposition_Date,Case_Disposition,Case_Disposition_Date
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,7,18,3921,A,Theft By Unlaw Taking-Movable Prop,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,8,18,3921,A,Theft By Unlaw Taking-Movable Prop,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,9,18,3921,A,Theft By Unlaw Taking-Movable Prop,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,10,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,11,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,12,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,13,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,14,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,15,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,16,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,17,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,18,18,3922,A1,Theft By Decep-False Impression,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,19,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,20,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,21,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,22,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,23,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,24,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,25,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,26,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,27,18,3925,A,Receiving Stolen Property,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,28,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,29,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,30,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,31,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,32,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,33,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,34,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,35,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,36,18,3926,A1,Theft Of Services-Acquis Of Service,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,37,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,38,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,39,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,40,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,41,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,42,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,43,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,44,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,45,18,3927,A,Theft By Fail To Make Req Disp Funds,F1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0005215-2017,T9322213,8/31/2017,46,42,2524,A,Unauthorized Practice of Law,M1,Proceed to Court,9/20/2017,,
Delaware,CP-23-CR-0003282-2019,X2489561,6/4/2019,4,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,6/6/2020,Guilty Plea - Negotiated,9/28/2020
Delaware,CP-23-CR-0003282-2019,X2489561,6/4/2019,5,18,5104,,Resist Arrest/Other Law Enforce,M2,Proceed to Court,6/6/2020,Guilty Plea - Negotiated,9/28/2020
Delaware,CP-23-MD-0001133-2019,X2489561,5/9/2019,4,18,2705,,Recklessly Endangering Another Person,M2,,,,
Delaware,CP-23-MD-0001133-2019,X2489561,5/9/2019,5,18,5104,,Resist Arrest/Other Law Enforce,M2,,,,
Cambria,CP-11-CR-0000590-2021,R1410953,6/11/2021,1,18,3123,A7,IDSI Person Less Than 16 Yrs Age,F1,Not Competent to Stand Trial,1/4/2022,,
Cambria,CP-11-CR-0000590-2021,R1410953,6/11/2021,2,18,6301,A1ii,Corruption Of Minors - Defendant Age 18 or Above,F3,Not Competent to Stand Trial,1/4/2022,,
Cambria,CP-11-CR-0000590-2021,R1410953,6/11/2021,3,18,3126,A8,Ind Asslt Person Less 16 Yrs Age,M2,Not Competent to Stand Trial,1/4/2022,,
Delaware,CP-23-CR-0006880-2018,X2104060,11/21/2018,1,18,3934,A,Theft From A Motor Vehicle,M3,Guilty Plea - Negotiated,6/26/2019,Guilty Plea - Negotiated,6/26/2019
Delaware,CP-23-CR-0006880-2018,X2104060,11/21/2018,2,18,3934,A,Theft From A Motor Vehicle,M3,Guilty Plea - Negotiated,6/26/2019,Guilty Plea - Negotiated,6/26/2019
Delaware,CP-23-CR-0006880-2018,X2104060,11/21/2018,3,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,Guilty Plea - Negotiated,6/26/2019,Guilty Plea - Negotiated,6/26/2019
Delaware,CP-23-CR-0006880-2018,X2104060,11/21/2018,4,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,Guilty Plea - Negotiated,6/26/2019,Guilty Plea - Negotiated,6/26/2019
Delaware,CP-23-MD-0002683-2018,X2104060,10/29/2018,1,18,3934,A,Theft From A Motor Vehicle,M3,,,,
Delaware,CP-23-MD-0002683-2018,X2104060,10/29/2018,2,18,3934,A,Theft From A Motor Vehicle,M3,,,,
Delaware,CP-23-MD-0002683-2018,X2104060,10/29/2018,3,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,,,,
Delaware,CP-23-MD-0002683-2018,X2104060,10/29/2018,4,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,,,,
Philadelphia,CP-51-CR-0010553-2011,N7614272,9/14/2011,1,18,6105,A1,Possession Of Firearm Prohibited,F2,Guilty Plea - Negotiated,12/5/2018,Guilty Plea - Negotiated,12/5/2018
Montgomery,CP-46-CR-0000415-2019,X2252294,1/23/2019,2,35,780-113,A32,Use/Poss Of Drug Paraph,M,Guilty Plea - Non-Negotiated,3/18/2019,Guilty Plea - Non-Negotiated,3/18/2019
Montgomery,CP-46-CR-0004496-2016,L9918635,6/16/2016,3,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Guilty Plea - Non-Negotiated,3/18/2019,Guilty Plea - Non-Negotiated,3/18/2019
Delaware,CP-23-CR-0002020-2014,T4320035,4/4/2014,5,18,5104,,Resist Arrest/Other Law Enforce,M2,Nolo Contendere,7/29/2014,Nolo Contendere,7/29/2014
Delaware,CP-23-CR-0002020-2014,T4320035,4/4/2014,6,18,5104,,Resist Arrest/Other Law Enforce,M2,Nolo Contendere,7/29/2014,Nolo Contendere,7/29/2014
Delaware,CP-23-CR-0002521-2021,R1338352,6/14/2021,2,18,3304,A5,Criminal Mischief - Damage Property,S,Nolo Contendere,11/19/2021,Nolo Contendere,11/19/2021
Delaware,CP-23-CR-0004092-1979,A5804116,7/30/1979,1,18,2502,,Murder,,,,Migrated Disposition,3/20/1981
Delaware,CP-23-CR-0004092-1979,A5804116,7/30/1979,4,18,2702,A,Aggravated Assault,,,,Migrated Disposition,3/20/1981
Montgomery,CP-46-CR-0004180-2018,T9780153,7/2/2018,1,18,4106,A1I,"Access Device Is Counterfeit, Altered, Incomplete",F3,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Montgomery,CP-46-CR-0004180-2018,T9780153,7/2/2018,107,18,3921,A,Theft By Unlaw Taking-Movable Prop,F3,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Montgomery,CP-46-CR-0006939-2018,T9825550,10/26/2018,1,18,4106,A1I,"Access Device Is Counterfeit, Altered, Incomplete",F3,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Montgomery,CP-46-CR-0006939-2018,T9825550,10/26/2018,16,18,3921,A,Theft By Unlaw Taking-Movable Prop,F3,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Berks,CP-06-CR-0000455-2022,R2343504,2/15/2022,1,18,2701,A1,Simple Assault,M2,Proceed to Court,3/3/2022,,
Berks,CP-06-CR-0000455-2022,R2343504,2/15/2022,2,18,3503,B1I,Def Tres Actual Communication To,M3,Proceed to Court,3/3/2022,,
Berks,CP-06-CR-0000455-2022,R2343504,2/15/2022,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Proceed to Court,3/3/2022,,
Delaware,CP-23-CR-0004759-2013,T3372611,8/5/2013,4,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,1/29/2014,Guilty Plea - Negotiated,1/29/2014
Delaware,CP-23-CR-0002606-2017,X0796331,5/3/2017,1,35,780-113,A31,Poss Of Marijuana,M,Guilty Plea - Negotiated,6/12/2017,Guilty Plea - Negotiated,6/12/2017
Delaware,CP-23-CR-0002606-2017,X0796331,5/3/2017,2,18,3929,A1,Retail Theft-Take Mdse,M1,Guilty Plea - Negotiated,6/12/2017,Guilty Plea - Negotiated,6/12/2017
Delaware,CP-23-CR-0004162-2016,T8018382,7/6/2016,1,35,780-113,A31,Poss Of Marijuana,M,Guilty Plea - Negotiated,6/12/2017,Guilty Plea - Negotiated,6/12/2017
Delaware,CP-23-CR-0004162-2016,T8018382,7/6/2016,3,18,3929,A1,Retail Theft-Take Mdse,S,Guilty Plea - Negotiated,6/12/2017,Guilty Plea - Negotiated,6/12/2017
Delaware,CP-23-MD-0002209-2019,U7417631,9/9/2019,1,18,3929,A1,Retail Theft-Take Mdse,F3,,,,
Delaware,CP-23-CR-0002073-2018,X1587773,4/12/2018,1,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,3/27/2019,Guilty Plea - Negotiated,3/27/2019
Delaware,CP-23-CR-0006244-2019,X2883484,10/28/2019,1,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Guilty Plea - Negotiated,6/12/2020,Guilty Plea - Negotiated,6/12/2020
Delaware,CP-23-MD-0002235-2020,U9056596,10/30/2020,1,18,2709.1,A1,Stalking - Repeatedly Commit Acts To Cause Fear,M1,,,,
Delaware,CP-23-MD-0002235-2020,U9056596,10/30/2020,2,75,3733,A,Fleeing or Attempting to Elude Officer,M2,,,,
Delaware,CP-23-MD-0002236-2020,U8675531,10/30/2020,1,18,5104,,Resist Arrest/Other Law Enforce,,,,,
Delaware,CP-23-MD-0002236-2020,U8675531,10/30/2020,2,18,5506,,Loitering And Prowling At Night Time,,,,,
Delaware,CP-23-MD-0002236-2020,U8675531,10/30/2020,3,18,5506,,Loitering And Prowling At Night Time,,,,,
Delaware,CP-23-MD-0002237-2020,X3484552,10/30/2020,1,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,,,,
Delaware,CP-23-CR-0005097-2018,X1969262,8/30/2018,1,18,4914,A,False Identification To Law Enforcement Officer,M3,Guilty Plea - Negotiated,5/14/2019,Guilty Plea - Negotiated,5/14/2019
Delaware,CP-23-CR-0005356-2018,X2010094,9/12/2018,1,18,4914,A,False Identification To Law Enforcement Officer,M3,Guilty Plea - Negotiated,5/14/2019,Guilty Plea - Negotiated,5/14/2019
Philadelphia,CP-51-CR-0006847-2015,N9682610,7/8/2015,2,18,2702,A,Aggravated Assault,F2,Guilty Plea - Negotiated,4/18/2019,Guilty Plea - Negotiated,4/18/2019
Philadelphia,CP-51-CR-0006847-2015,N9682610,7/8/2015,4,18,907,A,Poss Instrument Of Crime W/Int,M1,Guilty Plea - Negotiated,4/18/2019,Guilty Plea - Negotiated,4/18/2019
Philadelphia,CP-51-CR-0006861-2015,N9682610,7/8/2015,4,18,2701,A,Simple Assault,M2,Guilty Plea - Negotiated,4/18/2019,Guilty Plea - Negotiated,4/18/2019
Delaware,CP-23-CR-0000447-1985,B2201485,7/16/2015,1,18,2502,,Murder,,,,Migrated Disposition,12/6/1985
Delaware,CP-23-CR-0000431-2022,R2182073,2/4/2022,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Dismissed,8/16/2022,Guilty Plea - Negotiated,8/16/2022
Delaware,CP-23-CR-0000431-2022,R2182073,2/4/2022,2,18,3304,A5,Criminal Mischief - Damage Property,M2,Guilty Plea - Negotiated,8/16/2022,Guilty Plea - Negotiated,8/16/2022
Delaware,CP-23-CR-0000431-2022,R2182073,2/4/2022,3,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Guilty Plea - Negotiated,8/16/2022,Guilty Plea - Negotiated,8/16/2022
Delaware,CP-23-CR-0000431-2022,R2182073,2/4/2022,4,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Dismissed,8/16/2022,Guilty Plea - Negotiated,8/16/2022
Delaware,CP-23-CR-0000431-2022,R2182073,2/4/2022,5,18,5503,A1,Disorderly Conduct Engage In Fighting,S,Dismissed,8/16/2022,Guilty Plea - Negotiated,8/16/2022
Delaware,CP-23-MD-0000142-2022,R2182073,1/21/2022,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,,,,
Delaware,CP-23-MD-0000142-2022,R2182073,1/21/2022,2,18,3304,A5,Criminal Mischief - Damage Property,,,,,
Delaware,CP-23-MD-0000142-2022,R2182073,1/21/2022,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,,,,
Delaware,CP-23-MD-0000142-2022,R2182073,1/21/2022,4,18,5503,A1,Disorderly Conduct Engage In Fighting,S,,,,
Delaware,CP-23-CR-0001372-2011,T0411250,3/21/2011,2,18,2502,C,Murder Of The Third Degree,F1,Guilty Plea - Mentally Ill,2/21/2012,Guilty Plea - Mentally Ill,2/21/2012
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,1,18,2702,A6,Aggravated Assault - Fear of Imminent SBI designated individuals,F2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,2,18,2702,A6,Aggravated Assault - Fear of Imminent SBI designated individuals,F2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,3,18,2702,A6,Aggravated Assault - Fear of Imminent SBI designated individuals,F2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,4,18,5104,,Resist Arrest/Other Law Enforce,M2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,5,18,2705,,Recklessly Endangering Another Person,M2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,6,18,2705,,Recklessly Endangering Another Person,M2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,7,18,2705,,Recklessly Endangering Another Person,M2,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,8,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,9,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,10,18,3503,B1II,Def Tres Posted,S,,,,
Delaware,CP-23-MD-0000254-2022,R1888622,2/3/2022,11,18,5503,A1,Disorderly Conduct Engage In Fighting,S,,,,
Delaware,CP-23-MD-0001380-2022,R1961013,6/20/2022,1,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,,,,
Delaware,CP-23-MD-0001380-2022,R1961013,6/20/2022,2,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,,,,
Delaware,CP-23-MD-0001380-2022,R1961013,6/20/2022,3,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,,,,
Delaware,CP-23-MD-0001381-2022,R1889086,6/20/2022,1,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,,,,
Delaware,CP-23-MD-0001381-2022,R1889086,6/20/2022,2,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,,,,
Delaware,CP-23-MD-0001381-2022,R1889086,6/20/2022,3,18,3307,A3,Institut'l Vand'ism Educ Facil,M2,,,,
Delaware,CP-23-MD-0000744-2022,R2135210,4/1/2022,1,18,3503,B1I,Def Tres Actual Communication To,,,,,
Delaware,CP-23-MD-0000744-2022,R2135210,4/1/2022,2,18,5506,,Loitering And Prowling At Night Time,,,,,
Delaware,CP-23-MD-0002542-2021,R1810896,10/19/2021,1,18,3503,B1I,Def Tres Actual Communication To,,,,,
Northampton,CP-48-CR-0002273-2019,U7089353,7/5/2019,3,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Guilty Plea,6/12/2020,Guilty Plea - Negotiated,6/12/2020
Northampton,CP-48-CR-0002273-2019,U7089353,7/5/2019,4,18,5503,A3*,Disorderly Conduct Obscene Lang/Gest,M3,Guilty Plea,6/12/2020,Guilty Plea - Negotiated,6/12/2020
Delaware,CP-23-CR-0006904-2016,X0454193,11/1/2016,1,18,3503,A1I,Crim Tres-Enter Structure,F3,Sent to Common Pleas (Lower Court),10/31/2016,,
Delaware,CP-23-CR-0006904-2016,X0454193,11/1/2016,2,18,5506,,Loitering And Prowling At Night Time,M3,Sent to Common Pleas (Lower Court),10/31/2016,,
Delaware,CP-23-CR-0006904-2016,X0454193,11/1/2016,3,18,3921,A,Criminal Attempt Theft By Unlaw Taking-Movable Prop,M1,Sent to Common Pleas (Lower Court),10/31/2016,,
Delaware,CP-23-CR-0006904-2016,X0454193,11/1/2016,4,18,3925,A,Criminal Attempt Receiving Stolen Property,M1,Sent to Common Pleas (Lower Court),10/31/2016,,
Delaware,CP-23-CR-0006904-2016,X0454193,11/1/2016,5,18,5505,,Public Drunkenness And Similar Misconduct,S,Sent to Common Pleas (Lower Court),10/31/2016,,
Delaware,CP-23-CR-0000201-2020,U8310864,1/17/2020,1,18,3503,B1I,Def Tres Actual Communication To,M3,Guilty Plea - Negotiated,3/9/2020,Guilty Plea - Negotiated,3/9/2020
Delaware,CP-23-CR-0000201-2020,U8310864,1/17/2020,3,18,907,A,Poss Instrument Of Crime W/Int,M1,Guilty Plea - Negotiated,3/9/2020,Guilty Plea - Negotiated,3/9/2020
Delaware,CP-23-CR-0000603-2021,X3321415,2/16/2021,1,18,3503,B1I,Def Tres Actual Communication To,M3,Proceed to Court,2/24/2021,,
Delaware,CP-23-CR-0000603-2021,X3321415,2/16/2021,2,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,Proceed to Court,2/24/2021,,
Delaware,CP-23-CR-0000603-2021,X3321415,2/16/2021,99999,18,3502,A1I,"Burglary - Overnight Accommodations; Person Present, Bodily Injury Crime",F1,Disposed at Lower Court,2/24/2021,,
Delaware,CP-23-CR-0003138-2020,U8711231,10/19/2020,1,18,3502,A1I,"Burglary - Overnight Accommodations; Person Present, Bodily Injury Crime",F1,Proceed to Court,11/4/2020,,
Delaware,CP-23-CR-0003138-2020,U8711231,10/19/2020,2,18,3503,B.11I,Criminal Trespass/Simple Trespasser,S,Proceed to Court,11/4/2020,,
Delaware,CP-23-CR-0003138-2020,U8711231,10/19/2020,3,18,3304,A1,"Crim Misch/Dmg Prop Intent, Reckless, Or Neglig",M3,Proceed to Court,11/4/2020,,
Delaware,CP-23-CR-0003138-2020,U8711231,10/19/2020,4,18,907,A,Poss Instrument Of Crime W/Int,M1,Proceed to Court,11/4/2020,,
Delaware,CP-23-CR-0000130-2017,T5333672,1/13/2017,2,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,3/7/2017,Guilty Plea - Negotiated,3/7/2017
Delaware,CP-23-CR-0000130-2017,T5333672,1/13/2017,5,18,5104,,Resist Arrest/Other Law Enforce,M2,Guilty Plea - Negotiated,3/7/2017,Guilty Plea - Negotiated,3/7/2017
Delaware,CP-23-CR-0002161-2017,X0879410,4/12/2017,1,18,3503,B1I,Def Tres Actual Communication To,M3,Guilty Plea - Negotiated,6/13/2017,Guilty Plea - Negotiated,6/13/2017
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,1,18,3126,A1,Indec Asslt-W/O Cons Of Other,M2,,,,
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,2,18,3127,A,Indecent Exposure,M2,,,,
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,3,18,5505,,Public Drunkenness And Similar Misconduct,S,,,,
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,4,18,5503,A1,Disorderly Conduct Engage In Fighting,S,,,,
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,5,18,2709,A1,Harassment - Subject Other to Physical Contact,S,,,,
Delaware,CP-23-MD-0001859-2021,R1560554,8/9/2021,6,18,5901,,Open Lewdness,M3,,,,
Delaware,CP-23-CR-0003159-2019,U7005655,5/28/2019,1,18,4914,A,False Identification To Law Enforcement Officer,M3,Guilty Plea - Negotiated,7/15/2019,Guilty Plea - Negotiated,7/15/2019
Delaware,CP-23-CR-0003159-2019,U7005655,5/28/2019,2,18,3929,A1,Retail Theft-Take Mdse,S,Guilty Plea - Negotiated,7/15/2019,Guilty Plea - Negotiated,7/15/2019
Blair,CP-07-CR-0000900-2021,U9254383,4/21/2021,1,35,780-113,A30,"Manufacture, Delivery, or Possession With Intent to Manufacture or Deliver",F,Proceed to Court,5/27/2021,,
Blair,CP-07-CR-0000900-2021,U9254383,4/21/2021,2,18,7512,A,Criminal Use Of Communication Facility,F3,Proceed to Court,5/27/2021,,
Blair,CP-07-CR-0000900-2021,U9254383,4/21/2021,3,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Proceed to Court,5/27/2021,,
Blair,CP-07-CR-0000913-2021,U9254534,4/21/2021,1,35,780-113,A30,"Manufacture, Delivery, or Possession With Intent to Manufacture or Deliver",F,Proceed to Court,5/27/2021,,
Blair,CP-07-CR-0000913-2021,U9254534,4/21/2021,2,18,7512,A,Criminal Use Of Communication Facility,F3,Proceed to Court,5/27/2021,,
Blair,CP-07-CR-0000913-2021,U9254534,4/21/2021,3,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Proceed to Court,5/27/2021,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,1,18,3121,A1,Rape Forcible Compulsion,F1,Proceed to Court,2/22/2018,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,2,18,3124.1,,Sexual Assault,F2,Proceed to Court,2/22/2018,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,3,18,3127,A,Indecent Exposure,M2,Proceed to Court,2/22/2018,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,4,18,3126,A1,Indec Asslt-W/O Cons Of Other,M2,Proceed to Court,2/22/2018,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,5,18,2701,A,Simple Assault,M1,Proceed to Court,2/22/2018,,
Philadelphia,CP-51-CR-0001313-2018,U1102124,2/16/2018,99999,18,2902,A1,Unlawful Restraint/ Serious Bodily Injury,M1,Disposed at Lower Court,2/22/2018,,
Westmoreland,CP-65-CR-0004391-2018,T9794993,10/26/2018,1,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,Dismissed,8/31/2021,,
Westmoreland,CP-65-CR-0004391-2018,T9794993,10/26/2018,2,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,Dismissed,8/31/2021,,
